-1.5,1.5,0.0,0.0,0.0,0.0,8.0
2.5,-1.5,0.0,0.0,0.0,0.0,8.0
2.5,2.5,0.0,0.0,0.0,0.0,8.0
-2.5,-3.5,0.0,0.0,0.0,0.0,8.0
-1.5,5.5,0.0,0.0,0.0,0.0,8.0
-6.0,-1.0,0.0,0.0,0.0,0.0,9.0
6.0,0.0,0.0,0.0,0.0,0.0,9.0
2.0,-6.0,0.0,0.0,0.0,0.0,9.0
-6.0,4.0,0.0,0.0,0.0,0.0,9.0
6.0,-4.0,0.0,0.0,0.0,0.0,9.0
3.0,7.0,0.0,0.0,0.0,0.0,9.0
-3.0,-8.0,0.0,0.0,0.0,0.0,9.0
7.0,5.0,0.0,0.0,0.0,0.0,9.0
-6.0,-5.0,0.0,0.0,0.0,0.0,9.0
-5.0,8.0,0.0,0.0,0.0,0.0,9.0
-1.5,9.5,0.0,0.0,0.0,0.0,8.0
-10.0,2.0,0.0,0.0,0.0,0.0,9.0
1.0,-11.0,0.0,0.0,0.0,0.0,9.0
-10.0,-3.0,0.0,0.0,0.0,0.0,9.0
10.0,-2.0,0.0,0.0,0.0,0.0,9.0
10.0,2.0,0.0,0.0,0.0,0.0,9.0
6.0,-9.0,0.0,0.0,0.0,0.0,9.0
-10.0,7.0,0.0,0.0,0.0,0.0,9.0
-7.0,-10.0,0.0,0.0,0.0,0.0,9.0
7.0,10.0,0.0,0.0,0.0,0.0,9.0
2.5,12.5,0.0,0.0,0.0,0.0,8.0
10.0,-7.0,0.0,0.0,0.0,0.0,9.0
-3.0,-12.0,0.0,0.0,0.0,0.0,9.0
11.0,7.0,0.0,0.0,0.0,0.0,9.0
-11.0,-8.0,0.0,0.0,0.0,0.0,9.0
-4.0,13.0,0.0,0.0,0.0,0.0,9.0
-9.0,11.0,0.0,0.0,0.0,0.0,9.0
-14.0,0.0,0.0,0.0,0.0,0.0,9.0
5.0,-14.0,0.0,0.0,0.0,0.0,9.0
15.0,-0.0,0.0,0.0,0.0,0.0,9.0
-14.0,5.0,0.0,0.0,0.0,0.0,9.0
15.0,5.0,0.0,0.0,0.0,0.0,9.0
-15.0,-4.0,0.0,0.0,0.0,0.0,9.0
1.0,-15.0,0.0,0.0,0.0,0.0,9.0
10.0,-12.0,0.0,0.0,0.0,0.0,9.0
0.0,16.0,0.0,0.0,0.0,0.0,9.0
-7.5,-13.5,0.0,0.0,0.0,0.0,8.0
15.0,-5.0,0.0,0.0,0.0,0.0,9.0
6.0,15.0,0.0,0.0,0.0,0.0,9.0
11.0,13.0,0.0,0.0,0.0,0.0,9.0
-11.0,-13.0,0.0,0.0,0.0,0.0,9.0
-14.0,10.0,0.0,0.0,0.0,0.0,9.0
14.0,10.0,0.0,0.0,0.0,0.0,9.0
-8.5,15.5,0.0,0.0,0.0,0.0,8.0
-4.0,-17.0,0.0,0.0,0.0,0.0,9.0
15.0,-10.0,0.0,0.0,0.0,0.0,9.0
-16.0,-9.0,0.0,0.0,0.0,0.0,9.0
-5.0,18.0,0.0,0.0,0.0,0.0,9.0
-19.0,4.0,0.0,0.0,0.0,0.0,9.0
4.0,-19.0,0.0,0.0,0.0,0.0,9.0
19.0,2.0,0.0,0.0,0.0,0.0,9.0
-19.0,-1.0,0.0,0.0,0.0,0.0,9.0
9.0,-17.0,0.0,0.0,0.0,0.0,9.0
4.0,19.0,0.0,0.0,0.0,0.0,9.0
19.0,-3.0,0.0,0.0,0.0,0.0,9.0
-13.0,15.0,0.0,0.0,0.0,0.0,9.0
-9.0,-18.0,0.0,0.0,0.0,0.0,9.0
19.0,7.0,0.0,0.0,0.0,0.0,9.0
10.0,18.0,0.0,0.0,0.0,0.0,9.0
-19.0,-6.0,0.0,0.0,0.0,0.0,9.0
-18.5,8.5,0.0,0.0,0.0,0.0,10.0
-0.0,-20.0,0.0,0.0,0.0,0.0,9.0
14.5,-14.5,0.0,0.0,0.0,0.0,10.0
19.5,-7.5,0.0,0.0,0.0,0.0,10.0
-0.5,20.5,0.0,0.0,0.0,0.0,10.0
-16.0,-14.0,0.0,0.0,0.0,0.0,9.0
14.5,15.5,0.0,0.0,0.0,0.0,10.0
18.0,12.0,0.0,0.0,0.0,0.0,9.0
-10.0,20.0,0.0,0.0,0.0,0.0,9.0
-17.0,14.0,0.0,0.0,0.0,0.0,9.0
-5.0,-22.0,0.0,0.0,0.0,0.0,9.0
-14.0,-18.0,0.0,0.0,0.0,0.0,9.0
18.5,-12.5,0.0,0.0,0.0,0.0,10.0
7.5,22.5,0.0,0.0,0.0,0.0,10.0
8.5,-21.5,0.0,0.0,0.0,0.0,10.0
-23.5,1.5,0.0,0.0,0.0,0.0,10.0
23.5,0.5,0.0,0.0,0.0,0.0,10.0
23.5,5.5,0.0,0.0,0.0,0.0,10.0
3.5,-23.5,0.0,0.0,0.0,0.0,10.0
-6.5,23.5,0.0,0.0,0.0,0.0,10.0
13.5,-19.5,0.0,0.0,0.0,0.0,10.0
-23.5,6.5,0.0,0.0,0.0,0.0,10.0
-23.5,-3.5,0.0,0.0,0.0,0.0,10.0
-20.5,-12.5,0.0,0.0,0.0,0.0,10.0
3.5,24.5,0.0,0.0,0.0,0.0,10.0
24.5,-4.5,0.0,0.0,0.0,0.0,10.0
-23.0,-9.0,0.0,0.0,0.0,0.0,9.0
13.0,21.0,0.0,0.0,0.0,0.0,9.0
22.0,11.0,0.0,0.0,0.0,0.0,9.0
-10.5,-22.5,0.0,0.0,0.0,0.0,10.0
-15.5,19.5,0.0,0.0,0.0,0.0,10.0
-22.5,11.5,0.0,0.0,0.0,0.0,10.0
-1.5,-25.5,0.0,0.0,0.0,0.0,10.0
18.5,-18.5,0.0,0.0,0.0,0.0,10.0
20.5,15.5,0.0,0.0,0.0,0.0,10.0
23.5,-10.5,0.0,0.0,0.0,0.0,10.0
-18.5,-18.5,0.0,0.0,0.0,0.0,10.0
-1.5,26.5,0.0,0.0,0.0,0.0,10.0
-11.5,24.5,0.0,0.0,0.0,0.0,10.0
-21.5,16.5,0.0,0.0,0.0,0.0,10.0
-7.5,-26.5,0.0,0.0,0.0,0.0,10.0
18.5,20.5,0.0,0.0,0.0,0.0,10.0
-15.5,-22.5,0.0,0.0,0.0,0.0,10.0
12.0,25.0,0.0,0.0,0.0,0.0,9.0
7.5,-27.5,0.0,0.0,0.0,0.0,10.0
12.5,-25.5,0.0,0.0,0.0,0.0,10.0
23.5,-15.5,0.0,0.0,0.0,0.0,10.0
7.5,27.5,0.0,0.0,0.0,0.0,10.0
28.5,3.5,0.0,0.0,0.0,0.0,10.0
-28.5,3.5,0.0,0.0,0.0,0.0,10.0
27.5,9.5,0.0,0.0,0.0,0.0,10.0
-28.5,-1.5,0.0,0.0,0.0,0.0,10.0
28.5,-1.5,0.0,0.0,0.0,0.0,10.0
-28.5,-7.5,0.0,0.0,0.0,0.0,10.0
1.5,-29.5,0.0,0.0,0.0,0.0,10.0
-7.5,28.5,0.0,0.0,0.0,0.0,10.0
-28.5,8.5,0.0,0.0,0.0,0.0,10.0
-26.5,-12.5,0.0,0.0,0.0,0.0,10.0
25.5,14.5,0.0,0.0,0.0,0.0,10.0
17.5,-23.5,0.0,0.0,0.0,0.0,10.0
28.5,-7.5,0.0,0.0,0.0,0.0,10.0
2.5,29.5,0.0,0.0,0.0,0.0,10.0
-20.5,21.5,0.0,0.0,0.0,0.0,10.0
-24.0,-18.0,0.0,0.0,0.0,0.0,11.0
-16.5,25.5,0.0,0.0,0.0,0.0,10.0
-13.0,-28.0,0.0,0.0,0.0,0.0,11.0
-27.5,14.5,0.0,0.0,0.0,0.0,10.0
16.5,25.5,0.0,0.0,0.0,0.0,10.0
23.5,20.5,0.0,0.0,0.0,0.0,10.0
-3.5,-30.5,0.0,0.0,0.0,0.0,10.0
-22.0,-23.0,0.0,0.0,0.0,0.0,11.0
29.0,-13.0,0.0,0.0,0.0,0.0,11.0
23.0,-22.0,0.0,0.0,0.0,0.0,11.0
-3.0,32.0,0.0,0.0,0.0,0.0,11.0
-13.0,30.0,0.0,0.0,0.0,0.0,11.0
-26.5,19.5,0.0,0.0,0.0,0.0,10.0
11.5,-30.5,0.0,0.0,0.0,0.0,10.0
5.5,-32.5,0.0,0.0,0.0,0.0,10.0
13.5,30.5,0.0,0.0,0.0,0.0,10.0
32.0,8.0,0.0,0.0,0.0,0.0,11.0
-19.0,-28.0,0.0,0.0,0.0,0.0,11.0
33.0,2.0,0.0,0.0,0.0,0.0,11.0
-9.0,-32.0,0.0,0.0,0.0,0.0,11.0
