0.07535362165737719,0.10582087116113309,0.34056376541576844,0.47826174176572128
0.15057182199790023,0.1704501303750956,0.31846719818396763,0.36051084944303663
0.21515328066967437,0.12414997065077987,0.41894992887037608,0.24174681980916971
0.044928914114742875,0.14432771583057397,0.19246786362416379,0.61827550643051954
0.1099562682376872,0.07127805241000118,0.49675148912708583,0.32201419022522587
0.14473751001683233,0.57145128233561393,0.057356562890140808,0.22645464475741287
0.38576441618346791,0.19462566716285215,0.27889962142256658,0.1407102952311135
0.27039472314183538,0.43747991075356663,0.11158636530862294,0.18053900079597504
0.085065044368875214,0.19315510132484939,0.220682205373845,0.50109764893243036
0.28530540569169671,0.28887057154503348,0.21159000094783695,0.2142340218154328
0.2679393340632813,0.083440682794342039,0.4945950196528221,0.15402496348955461
0.44950479489020745,0.12344420775593395,0.33504111201282943,0.09200988534102926
0.46868957555836566,0.27253793882408406,0.16362582890803781,0.095146656709512334
0.38657650253859271,0.30546023477773998,0.17203040616065901,0.13593285652300832
0.094359891712233579,0.42393016585606763,0.087700115680053023,0.3940098267516457
0.11344048406003604,0.084524389883857923,0.45959291221907689,0.34244221383702911
0.61094750107131168,0.2137725820632474,0.12984627073699667,0.045433646128444208
0.27384046143432689,0.32190970643146433,0.18581607952029833,0.21843375261391051
0.11980040545140899,0.054311632024101379,0.5682646312251014,0.2576233312993883
0.35552544476245695,0.20542193280828228,0.27826920154128271,0.16078342088797809
0.65245322889254886,0.17362194692374217,0.13736983805510936,0.036554986128599774
0.17193322493326771,0.30960470006910001,0.18511700103267739,0.33334507396495489
0.10474371238489397,0.079076588961164387,0.46507208934042499,0.35110760931351664
0.11086960515752321,0.40616910639261794,0.10356231779293339,0.37939897065692552
0.059758232279926347,0.27173395024885533,0.12051217960146958,0.5479956378697487
0.1989728989384193,0.62664170565439969,0.042026833662664971,0.13235856174451605
0.29239124546545764,0.44187802806238352,0.10581586466002289,0.15991486181213593
0.5171445048639487,0.17026105390519802,0.23516902863429109,0.077425412596562188
0.30630898031687703,0.24819700192678018,0.24609079556557831,0.1994032221907644
0.24002514041121095,0.35007584496328453,0.16672751101655089,0.24317150360895365
0.22777860711812706,0.13337821833074945,0.40291307878597954,0.23593009576514393
0.26802580071818927,0.20239008133839859,0.30173770204966072,0.22784641589375143
